,review_id,neg,neu,pos,business_id,name,latitude,longitude,text,stars_y
196,Ft31f0d5RdpBpKAJmvnKiQ,0.5765463,0.27155495,0.15189873,2FBNr6Ma6oRKJiPb7yZdkg,Sushi Garden,53.546244,-113.6119806,Only good place in edmonton I've been to. Over priced and stupid that you have to pay for what you don't eat. $2.50 for a can of soda?! Unheard of!,2
197,daDCRj3_2a7qy8tvT_0rmQ,0.0056775794,0.038335633,0.9559867,6uT6Py3nhuNuEyMJ_IADZQ,Cactus Club Cafe,53.5243182557,-113.618906748,"Came here to try their lunch menu.  I must say the experience overall this time was quite decent.  The large windows all over the front side really do brighten up the place nicely.

(Asian-style?) Chili chicken - spot on.  The waiter gave us chopsticks too, which I found somewhat amusing as you can't really get this dish in Asia.  But that turned out to be a good call, when my colleague kept busting up the included deep fried (no idea what those pieces are) with her fork, and I was able to pick them up without a problem.  Served with sweet chili sauce.

Hot wings - just the right amount of kick.  Flavourful, but not deadly or ridiculously sour (common mistake with other places).  Actually one of the better ones I've had in a long time.

4-mushroom sirloin - quite tasty, but I honestly couldn't tell there were 4 types there.  I counted 2.  Served with a side of mashed pototoes, and some asparagus as well.  Pricey at $27, but I guess most people would get this for dinner.

The place is definitely a bit pricey, but the ambience is excellent.",4
198,aJwibAQ4UiApMzbf0G2L1w,0.0059813545,0.1683879,0.82563066,-XqH9MW831JOtqsJsrHEdw,Burrito Libre,53.521766,-113.520173,"While this place is a ""fast food"" type joint, it seems a bit of a step up from your usual TacoBell - though it is by no means a Tres Carnales Taqueria.  Big portions, quick service, big portions, tasty sides/additions, and did I mention big portions (when you go with the larger choice)?  If you are in the area, in a rush, and want a tasty and filling burrito, then give Burrito Libre a try.",4
199,otEcrdkZfTaqZz6psaHeBQ,0.0026078273,0.021629548,0.97576267,7kko-9WTh53VZ_PmrffrSQ,Tasty Tom's,53.517857954,-113.4884910012,"A local gem with excellent, reasonably priced, no frills food. The service is friendly and reasonably prompt, especially when one person is serving the whole room. Their omelettes are soft and well seasoned. Their pancakes are huge and fluffy. Also the home made ketchup is awesome. 5 stars reflects the fact that in the world of online reviews, 4 stars is second tier, and anything below that undesirable. 5 stars also reflects that relative to other places, the price, quality of food, and good service make this place an easy recommendation. Support local!",5
200,2xBbkSX9KNOGGXk7gzWz8w,0.007502836,0.023435187,0.96906203,xSVMbH0BIsFCHxzR6vH15w,Istanbul Restaurant,53.587586,-113.467619,"The food was great, absolutely great. Portions are huge and perhaps even wasteful I would split items if I had anticipated the size. It was a bit noisy but we could manage. The service was spectacular and the most welcoming place I have ever been.",5
201,gefMNINJqOomgEE4mT_Z0A,0.0015859914,0.017009769,0.98140436,hmdu_rX5N-lQT5h0r5bBQg,Rosie's Bar & Grill,53.49908,-113.4879191,Yes it's a western standard restaurant food but the food is very good and the staff is great Quick service and big and airy restaurant,5
202,SSnDzYPZgRXec5xfWMznZg,0.0025979627,0.040150475,0.9572516,TjkZr6j8NiaDHEYk5-NL_w,Green Onion Cake Man,53.5705512,-113.4820919,Great original fluffy pancakes at a very reasonable price! I went around 7pm which is when they were about to close but because I had driven a while to get there they made sure that I got my cakes!,5
203,fNSlpDy_5eYzaEyXvgXODg,0.0011564237,0.009567521,0.9892762,JEQjojW-0JlhMhmpXTAsbw,On the Rocks kitchen + drink,53.5414957,-113.5243891,Love the wings here! I'll have to come back and try some other stuff on the menu. Always a happening spot!,4
204,-xVEC-nBh0uqiZUkiEGRsg,0.22244686,0.40169236,0.3758608,f9_TLVlUHBv0869CygEbZg,Dadeo,53.5184085,-113.5026666,"I heard so many good things about this place, and met a friend there on a holiday Monday looking forward to trying some delicious Cajun food. 

The decor is cool, a very 50s diner feel complete with mini juke boxes at each table. They serve alcohol but it's a pretty limited selection - three beers on tap (all Alley Kat, at least while we were there), a few specialty cocktails, and a few wine options but not a wide choice. Service was very prompt also. I couldn't decide between the jambalaya and the po'boy, but it turns out Mondays are $12 po'boy day (they're normally around $16) so I decided to order the tiger shrimp po'boy with a side of jambalaya rice.

They started us off with a tiny bread roll each (what would be called a biscuit in the US) and jalapeno jelly spread to put on it, which was very tasty. My friend had got the sweet potato fries as a side and they were excellent, as many other Yelpers have noted. They were long - the full length of a sweet potato - and had been dipped in some kind of seasoned batter making them crispy and tasty outside. I'm not a huge fan of sweet potato normally, but these were really good.

Sadly however, my shrimp po'boy was deeply disappointing. I used to get shrimp po'boy from an amazing food truck in San Diego and I was looking forward to something similar - soft, fresh bun, lightly toasted; stuffed full with fat, juicy, battered shrimp; spiced sauce, and a little greenery just so you can pretend there's anything remotely healthy about it. Alas. The bun was dead cold, tasted about a day old, and hadn't even looked at a toaster; there were four sad and not extremely large battered shrimps lined up in a row on the bottom bun. A row of cold sliced tomatoes was stuck to the upper bun with some kind of only barely spiced mayo. And that was it. The jambalaya rice was simply white rice with some kind of creole seasoning added; okay but nothing special.  

I can't say I'm a world expert on shrimp po'boys, but this was by far the worst one I've encountered so far. They seriously need to up their bun quality game, and come on, maybe for $12 (or $16 normally) throw in more than four shrimp? This place had been so hyped up to me that I was very disappointed and am now rethinking my initial plan to go back sometime and try the jambalaya. I hope today's quality was an exception to the rule, because I'd hate to think this is really the best Cajun food you can find in Edmonton.",3
205,NHLo2UODEu5JgCDFZdWOvw,0.001278634,0.0080184,0.9907032,YNcVAMg2u10Bad8qiFE-tw,Teriyaki Corner Japanese Bistro,53.4232221789,-113.4767168058,"Tempura prawns & veggies over rice with sauce is such a simple & filling dish I ate on some visits to Tokyo. So good here! No heat lamps. Fresh to order, hot and yummy. Great service too. Would definitely come back on my next visit.",5
206,hwJyWn8IAF5U1nlakLbE-g,0.0015416704,0.009149452,0.9893087,zvVJFBnDYOz_hsm5DLQJMA,Wine and Beyond,53.4367762591,-113.6106466631,"This store is so well laid out and the staff are super helpful! I never feel overcrowded or unsafe in any way. There's always hand sanitizer and someone cleaning when I come here. Their selection is incredible and very good prices as well. 

My favourite wine is here, La Vita e Bella, because its 1L for about $20. If you haven't tried this, pick up a bottle! The red is easy drinking for dinner and the white is one of the best pinot grigio I've had in a while. They even stay delicious for 3-4 days easy after it's been opened which doesn't happen with all wines that's for sure! I think it's because they're sustainably made maybe. 

Anyways, check this place out if you're looking for some new wines to try and if you want some recommendations, DM me! Hahaha I love wine",5
207,gHz3zoLRv6xOXhWvO_xV0A,0.0037770495,0.048305273,0.94791776,QZezVdu8_sp55kuZH2iJcw,Scoop N Roll Creamery,53.468901,-113.49307,"My Summer fling. Unless they stay open in the Fall!

This truck is magical. The Scoop N Roll is all the rage on Instagram. If you haven't seen the photos yet, then you are missing out on the #instafood #foodporn trend. The best part is that photos on the rolled ice cream will not only look good on your social media, but it tastes DELICIOUS. 

The rolled ice cream concept was started in Thailand, and is now the best ice cream in town. It is fresh and made right in front of your eyes. Yes there is usually a line-up especially on hot days. But be smart! Head there on a weekday evening for less of a crowd.

STEP 1: Choose your ice cream flavour. Flavours include vanilla, chocolate, strawberry, banana, mango, Thai tea, coffee, coconut, avocado, pistachio and Matcha green tea. I am attempting to try all of them, but so far the pistachio is killer.

STEP 2: Choose two mix-ins/toppings (extras are 50 cents a piece). Toppings include blueberries, strawberries, mango, pineapple, banana, nutella, oreo, chocolate chips, mint chocolate chips, butterscotch chips, reese's,  m&ms, rainbow sprinkles, marshmallows or almonds. Some are mixed in, whereas others are added on top. There are additional mix-ins for a charge: cheesecake ($1), ferrero rocher ($1.50) and honeycomb ($2).

They also have specials of the week that are mentioned on their Instagram. So the options are unlimited!

Plus, the staff are hilarious and super chill. They always ask if you are new and where you heard about the truck. Check it out!",5
208,m9iO_W_bhP63hiqBBKCRVg,0.48921025,0.3080409,0.20274891,-0Ym1Wg3bXd_TDz8JtvOQg,Yelo'd Ice Cream,53.518487,-113.493183,"We were excited to try this place as the pictures looked awesome and they had rave reviews. 

I was sort of disappointed with this place though, it definitely did not live up to the hype. It is a really cute hole in the wall. And I did think their walk up window is a great idea for COVID. 

The soft serve ice cream was ok, I ordered the masa and lime swirl flavours, with a charcoal cone. The actual ice cream was nice, the flavours were really subdued and mild though. The charcoal cone was not great, it had a weird after taste. Not really a fan. 

Sadly I don't think I'll be back.",3
209,alZjp2NwtpQyTvAeVIWPng,0.96514297,0.029041842,0.0058153295,yUcRRm3xtgqkABMlF6xanQ,Banzai Restaurant,53.4842874,-113.4955778,"Not only bad quality and not fresh, also got FOOD POISONING there first time ever trying it! Started throwing up the night of having it for lunch. Won't recommend and will never go back!",1
210,ekpppT_qcOZa-d9ZklHcXQ,0.07067236,0.18061943,0.7487082,wdJiF4lIM8Toz-wbYaMLdA,Atlas Steak + Fish,53.5464210004,-113.4960181611,"Went to atlas steak for their valentine's set menu event. I had very high expectations and they did not disappoint.
For appetizer I had the Caesar salad... the only real let down of the night. The menu said it would be prepared table side and sadly it was not. When I asked why not they said it was a mistake on the menu..... boooo... that's half the reason I ordered it.
They picked it up from there. My steak was perfectly cooked in the josper oven so it had a very strong mesquite flavour. The warm potato salad was delicious and the wine pairings were expertly picked.
For dessert they served a chocolate fondue for 2. It was OK, but I would have preferred a larger steak and no dessert.
I will definitely be back to give them another try off their regular menu.",4
211,8lqB7SPZQ201xhMSlKURDA,0.0015805609,0.009076918,0.9893427,aiGR53whbF3kwZjU-CdNpg,NOLA,53.5725305951,-113.5371780396,"Updating this with a ""conditional additional"" 1 star -- go go go for the live music and atmosphere later in the eve. That alone deserves a star. The acts they have are fantastic. 

My suggestion is also to go between 8:30-9pm so you'll be able to catch the first band of the evening and the switch to the second. We were sat at the VERY front of the resto even though we had no reservation, so we had a great view of the bands but we were still able to converse. My friends and I really enjoyed the atmosphere and place.

Also, their appetizers are MUCH better than their mains. My friends and I only ordered appetizers this time. I had the fried oysters (simple but yum), and I tasted their crab cakes which were also good.

It looks like they switch up their menu, because this was a slightly tweaked/different menu than the last time. This is a good thing, as I believe they need to further enhance their meals, but it looks like a step in the right direction.

Edit: Oh, I also forgot... I love their complimentary cornbread muffins with soft honey butter. Great snack.",4
212,tM7fGXKTkS2yqURZ4rKUdg,0.71275246,0.23460981,0.052637704,iXMuh6475dWdvHNIaFs3Xw,H-Mart,53.4708762826,-113.494717665,"I've been to this location 3 times to book a cake. First time the associates didn't know very much about ordering the cake, with apparently the cake decorator and manager were not in to answer any questions they didn't have answers to (sizes, price, flavours, custom orders?). The second day I stopped by again, and again the associates didn't know the cake ordering details nor the cake ordering process - this time the manager was in but was in a meeting. They took my name and number but yet no call that day. Literally the next day I'm here to order a cake and managers are in the office but apparently no one wants to grab them. Jesus I just want to order a cake for my daughters birthday - decided to go elsewhere instead. How can I order a cake if no one knows pricing and sizes (because apparently not all the cakes can be done at certain sizes)?  Their cakes are nice, but I would recommend not wasting your time if you want to book a cake - not worth the time.",1
213,hEAuqmLd0i8lKMxpl_1lDg,0.0013918085,0.009576782,0.9890314,Z2gGsSqf9KknTvMGp1yByw,Moxie's Grill & Bar,53.5592954,-113.5036368,"I was in Moxies last Tuesday afternoon. I have been to Moxies before, but never this location. I got the soy chicken slovaki - it was amazing! As good as our food was our server (Chris) was by far the best part of the whole experience. He was very friendly and highly knowledgeable of the menu and I felt he put in extra effort to assure that we not only got our food the way we requested (I am picky with my food) but he really pushed to make sure we had a great experience. He was quick to get our drinks refilled and he made menu recommendations.  I'm definetly going to return to this location (even though I live right next to the Moxie's on Calgary trail) and specifically request to be seated in Chris's section. 
Thank you Chris for the amazing service and for making mine and my friends visit to Moxies a great one!",5
214,VMymvIH-CVdWrmqsBqQixQ,0.08211536,0.21792655,0.69995815,tXG-R0vRyPAUY1CfE52YAg,Montana's,53.477633,-113.37005,"The food is ""meh"" but the service is pretty good. Not a terrible place to go for drinks and appetisers, but their mains rarely taste good.",3
215,DqSDq4JuZfJVyoSn99ilpw,0.0019026634,0.01050452,0.9875928,pqZYSvF_qrmCjkr6frf4RQ,Meat,53.5186257,-113.4976661,"Really great flavour and lots of options in terms of sides and meat! There are also some really good sauces and a HUGE bar that offers a lot of spirits, wines and beers. Could be a nice place to go for a girls night out, or somewhere you'd go if you want to take a night off from school, stressing about work or worrying about your next day ahead of you. 99% would recommend, +1% for effort! Great staff",5
216,-452-rWEsRCqaJ56eeylIA,0.15093423,0.38819447,0.46087125,uHFnlYqRinpyS-EozlZFAA,It' Dog,53.5224936596,-113.5118113963,"Tried It' Dog twice this past weekend after reading the reviews and we happened to be practically next door at the Jube on both Saturday and Sunday.

Unfortunately, on both visits at least half of our items were missing ingredients listed on the menu like green onions, sesame seeds, etc.

On our first visit, the hubs and I shared the Hardcore Dog ($8) and a 5 piece order of Sweet & Spicy Fried Chicken ($13).

The Hardcore Dog was probably the best of any of the items we tried over our two visits but as mentioned by another reviewer, the bun itself was difficult for me to chew and swallow - literally.  It was spicy - as noted - and full of flavour.

The 5 Piece Sweet & Spicy Chicken disappointed in quality and flavour.  It was  gooey mess of syrup poured over their standard fried chicken.  Some pieces of the chicken were standard like a drumstick or a breast but 2 of the 5 pieces were very odd and breakoff wing pieces that were quite small.  

Our second visit was with the whole fam jam in tote after a kiddo showing of Mike the Knight.  We shared The Truffle Mac 'n Cheese Dog ($9), the IT' Dog ($10), an order of Bulgogi Poutine ($7), and a side of plain fries ($3).  

The dogs are by far the best value here.  The IT' Dog was missing 2 of the listed ingredients and they were completely swamped so I didn't ask for them to be added.  We had to ask several times for our requested glasses of water.  

The Truffle Mac 'n Cheese sounded like a great idea and the thinly sliced jalapenos on top were a nice touch but it lacked the true flavour of cheese I was looking for.

My daughter loved the Bulgogi poutine, but for $7 even a tad more food would be good.  I'd rather pay a dollar more or slightly less but a small box half full wasn't enough for her.  My son has allergies to oh so many things so he had a plain side of fries which was about 1/3 of the small box filled - I uploaded pics as well.

My kids totally dug the decor here and spent a lot of time looking at the various comic book themed wall mountings.  And we're not just stalking Spider Man and Captain America, but the nitty gritty like Night Crawler as my 3 year old pointed out to me.

All in all, I'd come back if I was in the area and it was late at night but for the same price, I'd much rather go across the street to Original Joe's or to Three Boar's if they have space and enjoy the quality and atmosphere more so for almost the same price or slightly more.

There is some parking along the side of the restaurant as well as out back but it's a tricky space in the winter to say the least.  The IT' Dog is where Bad Ass Jack's used to be if that helps you find it and you'll recognize the colour and decor of Bad Ass in side as well as Jack himself in the washroom mural.",3
217,WSgqxA0ZVw21iHDK8MY_3Q,0.0076288856,0.07886509,0.91350603,ivpULDSBS4mP3mJqmziKQw,Cafe Amore Bistro,53.5496883,-113.5068932,"This restaurant has become my go-to Italian restaurant in the city. My understanding is that they used to be located in Edmonton's Little Italy, but moved to their new location for various reasons. And I'm glad they did, because I may not have discovered them otherwise.

They have something on the menu for every price range. You can opt for the deal of the day for $10 or so or you can get a more expensive entree from their menu if you would like. I often just go and get a custom bowl of pasta or the whatever the deal is that day. But everything on the menu is top-notch and you can tell a lot of energy went into the food preparation of whatever it is that you're eating. They also seem to specialize in seafood and have a lot of seafood options on the menu.

The staff is incredibly friendly and accommodating as well. There was a mix-up with my reservation one time, but they made it work anyway and found me a table. The owner is often around as well to ask how everything is. No complaints there. And it's a cozy little restaurant too with red and white checkered tablecloths and good lighting. I really couldn't design a better place if I tried. Gem of a restaurant.",5
218,0PvnWUet0cGLhushvwPBKw,0.0020261146,0.004889693,0.99308413,Quz_LlKT-HRRxpijmzpIVw,The Creperie,53.5435145,-113.4976116,"This is one of my all time favourites! So romantic, and the food is amazing. Always good to start with 'Croustille au Fromage.' They have a wonderful three-course dinner, which helps with difficult decision making. Decor is older, but that adds to the appeal. So quaint and sweet. I have never had any complaints about service, always wonderful. Work up an appetite before going, there is so much to love!",5
219,Q9boTIeHx67Oq8eR7zw_CQ,0.0018428095,0.005736323,0.9924209,9-uRQkRkXdPQmnU1o8wc4Q,The Local Omnivore,53.5555875,-113.5288397,Great place... yummy food.. had lunch there with my son and would highly recommend it!!! Their fries are so good and the sandwiches are yummy!!! Will be back for sure!!!,5
220,-kX6qWKcUymlsmeBnHs9Mw,0.90508044,0.08177517,0.013144463,5NwOZDv9t4LXHFKwjeE8zA,Pink Gorilla,53.5069356,-113.5123957,"Fist time I ordered from here i though it was too good to be true. A real fermented pizza dough made the real Italian way....
And then i ordered the 2nd time and cr@p....same shameful pizza crust as at every other fly by night pizza place in alberta....
I will never order pizza from here again. I spent over $75 to get cheap made dough with a very cheap amount of toppings. Like triple pepperoni? Thats the same as regular pepperoni anywhere else...
I would of returned it but im tired of the hassle every time I am sold p
Very poor quality food. I have a family of 5. And after a few bites it all went in the garbage. Little Ceasars is better then here sad as it is to say....",1
221,jkbOZWYJEUf2U4ydQbyXrg,0.7501378,0.20464833,0.045213893,sW7k1TFzolh-rGpkjwemJQ,Badass Jack's Subs & Wraps,53.5395695,-113.6143036,"I told my husband about this place. I used to go here when it first opened in the late 1990s early 2000's. They used to have a roast baron of beef that they would carve off of when you would order a sandwich. They also did it with a beautiful pork roast. Now, their meat is cut in these weird cubes and it's put in a bunch of water in a steam table. Slow roasted beef is supposed to be full of flavour and my sub had no flavour in regards to the beef.. That was the whole point of the place and now that has all been obliterated. The bun was passable but isn't like it used to be either. Someone tried to streamline the operations and in the process they took away all the flavor. I don't recommend this place and I wish that they would make their menu smaller again and specialize in doing the roasts. It's too bad, this place was really cool back in the day.",1
222,CL_jQZ03tkaDKPUorlj64Q,0.003443171,0.06256879,0.93398803,SVFt22qfFNML2lOl_7g5WA,I Love Sushi,53.541237100000004,-113.5013766,"Went back to give it another try.

Ordered yakiudon, ebi tempura and dynamite roll. Rolls were huge, really good. Ebi tempura was cooked upon order so it was really hot when i got it and still was when i had a bite. Tempura sauce included. Yakiudon's serving was a tad small but taste was right, close enough to the ones i tried in Japan.

Will come back if i got money to spare and will try other items.",4
223,jFXuEKqU6q2LLHqjBra6Mg,0.0021450943,0.013385097,0.98446965,R5cF_kxMo_R0QlPrMAElcQ,Original Joe's Restaurant & Bar,53.4554565,-113.5637629,"Nothing special, although they have massive portions, and delicious dill dip. I've tried various things on the menu and everything I've tried is yummy. They have a decent selection of healthy options, which is nice, my favorite is the chicken burger with a whole wheat bun, no mayo, and added mushrooms. It's a good location if you live in Riverbend and don't feel like driving far, and a good spot to watch the game.",4
224,L8Up5ieyIpAMddTSMVbzvA,0.005511391,0.01740354,0.9770852,UHd5DyQ9ZbR7tO9Az6I3_Q,Saigon Hut,53.494465,-113.4441309,"This is a cute little place that just recently opened up around my place of work, which is AWESOME as there is nothing around here worth eating except for a KFC and a More Subs...yuck :(  So I was really excited to try it out. There is lots of seating, it was clean and nicely decorated, and painted bright green! It made everything bright and cheerful! Love it!

I ended up getting the Vermicelli with Grilled Meat with shrimp added to it. The food was pretty good, the meat had a nice spice to it and smelled delicious and the noodles were good as well but kind of on the cold side. The shrimp was grilled and it was excellent except they only gave 3 small shrimps and only one had the tail ( I love the tails!!) 
They had added to it  bean sprouts and lettuce and while the bean sprouts were fresh and crunchy the lettuce was brown and old which I was kind of disappointed with. They also added some complimentary spring rolls which were delicious! They had meat in them which I love. Restaurants seem to only ever have the vegetarian kind these days. 

The woman working the counter was extremely friendly and very happy to help me out when I asked about the food. Customer service was excellent!

I would give this place 3 1/2 Stars just because the portion of food was kind of small compared to the price and there should have been more meat along with the noodles and the veggies. To many sprouts and lettuce! Hopefully once they have been opened for awhile and work the kinks out I'll give it 5 stars :)",3
225,58Mzp1Aycy74B9iaRGh5ow,0.01716681,0.14302601,0.8398071,RRceLIdZvyM08-XO4JTIQQ,Five & Dive,53.5220984332,-113.6239358817,"Been to Five & Dive a couple of times; once last year and then a few months ago.  My first visit, there were more customers and I found the food portions were a little bit bigger.  Understandably, the portion sizes seem to be smaller now as the profit margin might be different.  I still found that ordering two items would sufficient food for me, and if you're coming with a friend or two, sharing items is a good way to try more items.  The first time around, I had the donair and side salad and enjoyed it.  The second time, donair seemed a bit smaller but still tasty.  The fish was a big piece the first time but second time a lot smaller. 

The décor is cool, and love the KISS mural being a KISS fan.  I also like pinball, but I don't think the machines were working either time.  It can get loud with the music so conversing in raised voices might be needed.  Service was ok, nothing outstanding.  

I'll come by again and try a few more items on the menu when I'm in the mood for pub food.",3
226,XF0LJ8xVJLO1Z-SyvyuLig,0.87973696,0.10527413,0.014988917,Z2gGsSqf9KknTvMGp1yByw,Moxie's Grill & Bar,53.5592954,-113.5036368,"Went the other day and ordered the quinoa & kale salad - for nearly $15 (without protein) I was expecting something amazing and possibly; instead they forgot to add the quinoa and served me a bowl of kale.  When I pointed out this minor oversight the waitress said she would bring me some quinoa to add to my salad (??) but then the manager took my plate away and returned with an apology and a new plate.   I thought for sure I'd get at least a free dessert seeing as they literally forgot half the dish but nope, nothing...just the bill for the full amount.  Service was also quite slow, despite a reservation it took 90 minutes to receive and pay for our meals (salad, tacos, and Diet Coke).  Generally an underwhelming experience.  This is the same restaurant where I once ordered the soup of the day (server said it was cream of mushroom) and I was given a hot steaming bowl of clam chowder.  I am allergic to shellfish, let's just leave it at that :(",2
227,n8860b3KILGhJD5zIQP6Ng,0.0013833394,0.0064437054,0.992173,JJY3NwByusaxoZ8RbW9wqA,Al Salam Bakery and Restaurant,53.467058,-113.489608,"An amazing little gem in the south side, this place has great food and superb pita cooking in a real brick oven in front of you. 

Their food is always fresh and their service is friendly and quick. I really like their fresh home made felafel and their fresh baked topped pizza style pita breads are great too. 

Definitely the best felafel in the city! Awesome little family business",5
228,Oj5ob10yeQmt-7YyNDQ6Jw,0.0052889525,0.03402455,0.9606864,GeJDRekaf7miGFPW9duzqw,Fargos,53.540751,-113.424818,"We've been coming here for a couple of years now and while I agree with other reviewers that the service has been inconsistent in the past year or so the food is usually very good. They have a few amazing meal salads on the menu - smoked salmon, apple avocado and blackened chicken are standouts. Also, their steaks are better than Sawmills and their burgers are juicy. I also think their veggie burger with bruschetta and avocado is to die for.",3
229,Fmhwc7Ioq4gNxHlxHW23QQ,0.0074596643,0.054194108,0.9383462,Q3Z0ZllOnWPDq6gCKzudUw,Tao Garden Restaurant,53.5523355,-113.4883246,"Ventured down to Chinatown to eat here because of other yelp reviews and have to say that it's tremendous.
Medium-small place and atmosphere just seems very 'comfortable' to be in with their tv on the wall and comfortable chairs.
I had to park at lucky 97 as street parking was full.
Staff is efficient and low key  but very good.
You have a menu and a paper where you fill in squares if you want to build a soup.
The menu has lots of goodies on it you don't see in  other places as appetizers so i pretty much wanted to eat everything.
I settled for building a soup with the extra hot little sheep broth,the thin vermicelli  rice noodles,beef brisket and pork meat balls.
As well i ordered a spicy won ton appetizer which has 6 won tons in a chili sauce. 
The broth was excellent.Just spicy enough to make my mouth tingle and very lively and colourful.
The meats were great as well. 
The wontons are good and addictive.
After i was done i ordered some preserved egg congee which i hadn't seen in the places i go very often.
It was excellent as well with ginger,soft pork ,preserved egg.
There are lots of combinations i can try in future while building soups so i'll be going back a lot.
Prices are very good .",5
230,N_zq5-BNhuIGePDRW6wCUw,0.002079504,0.010026164,0.98789424,71MulAHeKm5p2kIIGYEwpA,Italian Centre Shop,53.52638,-113.616426,"I love this place!!! Super huge variety of groceries that are hard to find. You can find burrada cheese here in the deli, which is a gem when it's impossible to find here in the city. 

They also have a bakery attachment with a various assortment of Italian baked goodies. They have cannoli's here!",5
231,0YWo-bgbki9Ej4YOieUUuA,0.40422893,0.506352,0.08941911,AerYzR6D7IPoONf12U0zEg,Brewsters Brewing Company & Restaurant,53.614606,-113.515972,"I went here for lunch with my son today, he ordered a Brewsters pizza and it had a long hair in it, baked right in so that when he pulled the strand of hair out it had pizza toppings dangling from it, we sent it back and my son didn't want a replacement pizza after waiting a half hour for the first one, we shared my order of fish and chips and the manager came over and apologized, I asked her if she could give us the fish and chips for free as compensation, she said no but she would give us a $25.00 gift card, which she did...I proceeded to use the card to pay for part of the lunch and they said we couldn't use it today..? They kept telling me they took the pizza off the bill...I should hope so...with hair in it..",1
232,1Lnr9DbI1dIZWZRssnxtUA,0.0066384845,0.01528892,0.9780727,Tqt99-TsbRT4bmsXHyA1lA,Rostizado - by Tres Carnales,53.5460453,-113.4991693,"I went here right at opening on Saturday September 10th. It was my first time. I'm open to trying new places but I know I'm not a Mexican cuisine fan, so I was a little cautious and not expecting too much despite my friends' and online's glowing recommendations about this place.

We ordered the platter for 4 and had both chicken and pork. Upon first, and second and third and so-forth bites - I WAS IN LOVE. Everything was so flavourful and so SO yummy. I usually am not blown away by any kind of food, anywhere I go, it's usually I like it or I don't. Here, I LOVED IT. And I thought I didn't like Mexican food. My god. Beside amazing food, there was amazing service. Our server was very welcoming and accommodating, and the owner (I think..) came by to see how we were doing as well. Ambiance was perfect. I can't wait to come back!",5
233,2AErvlGchgk10DlDFQ0OvQ,0.0016937177,0.009519179,0.9887871,K_0EjgTRXYqCaI12AGfY5w,Curve Restaurant in Rogers Place,53.5465469134,-113.4975018622,Excellent service and food!  Menu is limited but the choices are high quality and of course people need to understand they're on a time constraint as well.  We thoroughly enjoyed our meal and our server Bernadette was really attentive and nice to talk with.  The managers are also very hands on and friendly.  Bravo! We will be back for sure.,5
234,BebPz9BpVwJXU54CuXM-tg,0.48066336,0.42688987,0.09244669,RzRc0HDJVFSDsem_dp_mjA,The Pint Public House,53.5168655,-113.4980914,"The food is average; the beers, including imports, at $4 (I believe on Thursdays?) are a steal.",3
235,fU3oeyTq1Fe6WIaLFfw8nw,0.017941361,0.1550257,0.8270328,bInfNY2wRhdfSMBHQ52DEA,Pampa West Edmonton,53.5408941842,-113.6153178316,"Was looking to get some good alberta beef on a monday and all the steak houses were closed obvioslusly so thought why not try all the beef I can eat Rodizio style.  The wifey and I tied the full rodizio because I had to try the bacon wrapped fillet and rib eye.  In my opinion you can go  without those and just go for the half rodizio.  The rump steak and the parmesan pork I would have been happy with just those.  The bar had good selection and they had the classic cheese bread.  I must have at 10 of those.  The green chimmichurri was tangy and herby and complimented all the meat.  Everything else was pretty standard ie olives, grilled vegetables, soups.  We were bombarded with meat and I really was pretty overwhelmed which I think is the point of places like these.  Only thing is I wish they brought the grilled pineapple with the meat because I like how they teste together. It was pretty cool that they dust the pineapple with cinnamon that something ive never seen before.  So if you want the meat sweats this place will do the trick!",4
236,idoHJXQtzbIthvQwjpoyBQ,0.017297871,0.060713843,0.92198825,9e_oT4olPUsUDgqNsCGghQ,Fionn MacCool's Irish Pub,53.5432580614,-113.4960413487,"Good service overall.... Only tried the fish & chips which were battered well but the fish itself was tasteless and left a lot to be desired! The accompanying fries were yummy & perfectly salted. The extra side of gravy was delish! 

P.S. The ladies restroom was clean & well kept! Always a nice bonus!",4
237,o3Q6fsoFDeCg-tdsu8X3jg,0.0010395478,0.016509043,0.9824513,TTCEDFbfYUec-xObcof88w,Van Loc,53.5511106,-113.490779,"I tried the Banh Mi Cha Bo from here recently. It's definitely worth trying: flavourful ingredients, crunchy bread, and excellent value",5
238,45ksAKJz5MtAQxcN2GUSyg,0.0018873662,0.025078855,0.9730339,kqKN3YyDhFoi1RFKmwIEFw,Japanese Village,53.5983053048,-113.4871881775,"We took a friend to Japanese Village tonight and he was a JV virgin, never been before. In his words ""I liked it all"". It's just such an experience with the cooking show. The staff really go all out to give you the JV experience. We did something different tonight, one of us ordered the ribeye, one ordered the teriyaki chicken and I ordered the misonaise shrimp. When these were ready we signaled to the chef to serve some on each plate so we all got to try some of each.  Own your dining experience! This was awesome, each bit was delicious and such variety. The tea at the end is a lovely digestive helper. All reasonably priced too. 4 people with a few beverages $150.00",4
